,SRC_ADD,DES_ADD,PKT_ID,FROM_NODE,TO_NODE,PKT_TYPE,PKT_SIZE,FLAGS,FID,SEQ_NUMBER,NUMBER_OF_PKT,NUMBER_OF_BYTE,NODE_NAME_FROM,NODE_NAME_TO,PKT_IN,PKT_OUT,PKT_R,PKT_DELAY_NODE,PKT_RATE,BYTE_RATE,PKT_AVG_SIZE,UTILIZATION,PKT_DELAY,PKT_SEND_TIME,PKT_RESEVED_TIME,FIRST_PKT_SENT,LAST_PKT_RESEVED,PKT_CLASS
508032,20.0,25.0,70094,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,66.49024,66.49024,66.52088,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,66.449597,66.52088,1.201267,75.999728,Smurf
508065,9.0,24.9,509861,9,21,tcp,1540,-------,10,14353,16085,24770900,clien-9,Switch1,44.736528,44.736528,44.746651,0.0,328.06386200000003,505218.0,1540.0,0.23623400000000003,0.0017239999999999998,44.736528,44.768621,1.0,50.030088,Smurf
508428,8.0,24.9,8,8,21,ping,65535,-------,0,-1,210,13762400,client-8,switch1,0.0,0.0,0.015243000000000001,0.0,23.028518,1509180.0,65535.2,0.131248,0.119128,0.0,0.119128,0.0,9.119128,Smurf
508429,13.0,24.14,2131,13,22,ping,65535,-------,0,-1,210,13762400,client-13,switch2,3.0,3.0,3.015243,0.0,23.121571,1515280.0,65535.2,0.131248,0.082428,3.0,3.0824279999999997,0.0,9.082428,Smurf
508438,24.15,15.0,415059,22,15,ack,55,-------,16,11966,16092,885060,Switch2,clien-15,37.484501,37.484501,37.494505,0.0,328.20604199999997,18051.3,55.0,0.008440999999999999,0.0,37.464495,37.494505,1.030045,50.060221000000006,Smurf
508442,3.0,24.3,240277,23,24,tcp,1540,-------,4,7494,16091,24780100,Router,server1,23.853498000000002,23.853498000000002,23.863621,0.0,328.240918,505490.0,1540.0,0.236321,0.0,23.833251,23.863621,1.0,50.02192,Smurf
509136,10.0,24.1,384541,23,24,tcp,1540,-------,11,11215,16103,24798600,Router,server1,35.143413,35.143413,35.153537,0.0,328.561898,505985.0,1540.0,0.236498,0.0,35.123166999999995,35.153537,1.0,50.010552000000004,Smurf
509354,15.0,24.17,69634,23,24,ping,65535,-------,0,-1,210,13762400,router,server1,66.0567,66.08815600000001,66.103399,0.031456,23.068307,1511790.0,65535.2,0.131248,0.103399,66.0,66.103399,0.0,9.103399000000001,Smurf
509437,9.0,24.1,42929,21,23,ping,65535,-------,0,-1,210,13762400,switch1,router,41.015243,41.057185,41.072428,0.041942,23.00207,1507450.0,65535.2,0.131248,0.129613,41.0,41.129613,0.0,9.129613,Smurf
509463,3.0,24.3,22519,3,21,ping,65535,-------,0,-1,210,13762400,client-3,switch1,22.0,22.0,22.015242999999998,0.0,23.16168,1517910.0,65535.2,0.131248,0.0667,22.0,22.0667,0.0,9.0667,Smurf
509601,1.1,24.21,594246,21,23,cbr,1000,-------,22,3900,6250,6250000,Switch1,Router,56.210080000000005,56.210159999999995,56.220240000000004,8e-05,124.944025,124944.0,1000.0,0.059605,0.00016,56.2,56.2304,25.0,75.0224,Smurf
509602,8.0,24.9,39689,8,21,ping,65535,-------,0,-1,210,13762400,client-8,switch1,38.0,38.0,38.015243,0.0,23.028518,1509180.0,65535.2,0.131248,0.119128,38.0,38.119128,0.0,9.119128,Smurf
509667,13.0,24.14,72793,22,23,ping,65535,-------,0,-1,210,13762400,switch2,router,69.015243,69.030971,69.046214,0.015728,23.121571,1515280.0,65535.2,0.131248,0.082428,69.0,69.08242800000001,0.0,9.082428,Smurf
509870,0.1,24.2,350582,21,23,cbr,1000,-------,21,940,6250,6250000,Switch1,Router,32.53008,32.53015,32.54023,7e-05,124.944425,124944.0,1000.0,0.059605,0.000194,32.52,32.550434,25.0,75.02224,Smurf
509984,8.1,24.28,594335,8,21,cbr,1000,-------,29,3904,6250,6250000,clien-8,Switch1,56.232,56.232,56.24208,0.0,124.94122800000001,124941.0,1000.0,0.059605,0.00128,56.232,56.26351999999999,25.0,75.02351999999999,Smurf
510087,24.4,4.0,563693,24,23,ack,55,-------,5,15706,16091,885005,server1,Router,48.864403,48.864403,48.874406,0.0,328.218006,18052.0,55.0,0.008440000000000001,0.0,48.864403,48.894413,1.030035,50.055377,Smurf
510926,24.4,4.0,74109,23,21,ack,55,-------,5,2306,16091,885005,Router,Switch1,8.199501,8.199501,8.209503999999999,0.0,328.218006,18052.0,55.0,0.008440000000000001,0.0,8.189498,8.219507,1.030035,50.055377,Smurf
510977,15.0,24.15,113341,22,23,tcp,1540,-------,16,3535,16092,24781700,Switch2,Router,11.894774,11.894774,11.904898,0.0,328.205808,505437.0,1540.0,0.236337,0.0,11.884651,11.915021000000001,1.0,50.030211,Smurf
511033,24.8,8.0,537197,24,23,ack,55,-------,9,15031,16088,884840,server1,Router,46.833059000000006,46.833059000000006,46.843061999999996,0.0,328.113525,18046.2,55.0,0.008438,0.0,46.833059000000006,46.863069,1.030054,50.061864,Smurf
511097,7.1,24.27,579912,7,21,cbr,1000,-------,28,3187,6250,6250000,clien-7,Switch1,50.496,50.496,50.50608,0.0,124.941627,124942.0,1000.0,0.059605,0.00112,50.496,50.527359999999994,25.0,75.02336,Smurf
511202,5.0,24.5,96859,21,23,tcp,1540,-------,6,3026,16091,24780100,Switch1,Router,10.344011,10.344011,10.354134,0.0,328.204637,505434.0,1540.0,0.236321,0.0,10.333888,10.364258,1.0,50.027339000000005,Smurf
511322,24.3,3.0,240166,21,3,ack,55,-------,4,7483,16091,885005,Switch1,clien-3,23.846115,23.846115,23.856118,0.0,328.24105099999997,18053.3,55.0,0.008440000000000001,0.0,23.826109,23.856118,1.030029,50.051929,Smurf
511373,3.0,24.3,392531,23,24,tcp,1540,-------,4,11407,16091,24780100,Router,server1,35.757003000000005,35.757923999999996,35.768046999999996,0.000921,328.240918,505490.0,1540.0,0.236321,0.0016,35.736078000000006,35.768046999999996,1.0,50.02192,Smurf
511500,24.0,0.0,176297,24,23,ack,55,-------,1,5495,16091,885005,server1,Router,17.816557,17.816557,17.82656,0.0,328.316229,18057.4,55.0,0.008440000000000001,0.0,17.816557,17.846567,1.03001,50.040684999999996,Smurf
511679,3.0,24.3,9661,3,21,ping,65535,-------,0,-1,210,13762400,client-3,switch1,10.0,10.0,10.015243,0.0,23.16168,1517910.0,65535.2,0.131248,0.0667,10.0,10.0667,0.0,9.0667,Smurf
511941,9.0,24.1,65274,9,21,ping,65535,-------,0,-1,210,13762400,client-9,switch1,62.0,62.0,62.015243000000005,0.0,23.00207,1507450.0,65535.2,0.131248,0.129613,62.0,62.129613,0.0,9.129613,Smurf
512067,20.0,25.0,77619,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,73.655872,73.655872,73.686512,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,73.615229,73.686512,1.201267,75.999728,Smurf
512192,24.2,2.0,102049,23,21,ack,55,-------,3,3181,16091,885005,Router,Switch1,10.830437,10.830437,10.84044,0.0,328.26412,18054.5,55.0,0.008440000000000001,0.0,10.820433999999999,10.850442999999999,1.030022,50.048477,Smurf
512251,14.0,24.15,50441,23,24,ping,65535,-------,0,-1,210,13762400,router,server1,48.051457,48.077671,48.092914,0.026213999999999998,23.094907,1513530.0,65535.2,0.131248,0.092914,48.0,48.092914,0.0,9.092914,Smurf
512421,7.0,24.7,214286,7,21,tcp,1540,-------,8,6690,16090,24778600,clien-7,Switch1,21.387291,21.387291,21.397414,0.0,328.167486,505378.0,1540.0,0.23630700000000002,0.0,21.387291,21.41766,1.0,50.029841999999995,Smurf
512522,19.0,24.21,12915,19,22,ping,65535,-------,0,-1,210,13762400,client-19,switch2,13.0,13.0,13.015243,0.0,22.967447,1505180.0,65535.2,0.131248,0.141425,13.0,13.141425,0.0,9.143376,Smurf
512564,20.0,25.0,58670,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,55.790589000000004,55.790589000000004,55.821229,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,55.790589000000004,55.861872,1.201267,75.999728,Smurf
513030,24.15,15.0,352856,22,15,ack,55,-------,16,10394,16092,885060,Switch2,clien-15,32.712892,32.712892,32.722895,0.0,328.20604199999997,18051.3,55.0,0.008440999999999999,0.0,32.692886,32.722895,1.030045,50.060221000000006,Smurf
513101,5.0,24.5,212742,21,23,tcp,1540,-------,6,6631,16091,24780100,Switch1,Router,21.252565,21.252565,21.262688,0.0,328.204637,505434.0,1540.0,0.236321,0.0,21.242442,21.272810999999997,1.0,50.027339000000005,Smurf
513174,12.0,24.12,514049,22,23,tcp,1540,-------,13,14479,16103,24798600,Switch2,Router,45.068619,45.068619,45.078742,0.0,328.491489,505876.0,1540.0,0.236498,0.0,45.058496000000005,45.088865999999996,1.0,50.021057,Smurf
513187,7.0,24.7,18259,7,21,ping,65535,-------,0,-1,210,13762400,client-7,switch1,18.0,18.0,18.015242999999998,0.0,23.055028,1510920.0,65535.2,0.131248,0.108642,18.0,18.108642,0.0,9.108642,Smurf
513274,20.0,25.0,68384,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,64.89495699999999,64.89495699999999,64.90496,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,64.864317,64.9356,1.201267,75.999728,Smurf
513333,7.0,24.7,21432,21,23,ping,65535,-------,0,-1,210,13762400,switch1,router,21.015242999999998,21.0467,21.061942000000002,0.031457,23.055028,1510920.0,65535.2,0.131248,0.108642,21.0,21.108642,0.0,9.108642,Smurf
513617,18.1,24.38,262600,23,24,cbr,1000,-------,39,96,6250,6250000,Router,server1,25.7888,25.789485,25.799565,0.000685,124.941028,124941.0,1000.0,0.059605,0.001325,25.768,25.799565,25.0,75.0236,Smurf
513787,24.1,10.0,227620,24,23,ack,55,-------,11,7095,16103,885665,server1,Router,22.647118,22.647118,22.657122,0.0,328.561918,18070.9,55.0,0.008445999999999999,0.0,22.647118,22.677128,1.0300129999999998,50.040562,Smurf
514120,19.1,24.39,604592,23,24,cbr,1000,-------,40,4412,6250,6250000,Router,server1,60.316880000000005,60.31768,60.32776,0.0008,124.940628,124941.0,1000.0,0.059605,0.0015199999999999999,60.29600000000001,60.32776,25.0,75.02376,Smurf
514191,6.0,24.6,64286,21,23,ping,65535,-------,0,-1,210,13762400,switch1,router,61.015243000000005,61.041456999999994,61.0567,0.026213999999999998,23.0816,1512660.0,65535.2,0.131248,0.098156,61.0,61.098156,0.0,9.098156,Smurf
514203,2.0,24.2,44297,2,21,tcp,1540,-------,3,1388,16091,24780100,clien-2,Switch1,5.3805760000000005,5.3805760000000005,5.390699,0.0,328.26403999999997,505526.0,1540.0,0.236321,0.0,5.3805760000000005,5.410946,1.0,50.018467,Smurf
514206,6.0,24.6,39687,21,23,ping,65535,-------,0,-1,210,13762400,switch1,router,38.015243,38.041457,38.0567,0.026213999999999998,23.0816,1512660.0,65535.2,0.131248,0.098156,38.0,38.098156,0.0,9.098156,Smurf
514553,17.1,24.37,504216,22,23,cbr,1000,-------,38,2413,6250,6250000,Switch2,Router,44.31408,44.314640000000004,44.32472,0.00056,124.941427,124941.0,1000.0,0.059605,0.001243,44.303999999999995,44.335483,25.0,75.02344000000001,Smurf
514801,14.0,24.14,244799,23,24,tcp,1540,-------,15,7638,16103,24798600,Router,server1,24.280539,24.280539,24.290662,0.0,328.431807,505785.0,1540.0,0.236498,0.0,24.260293,24.290662,1.0,50.029965000000004,Smurf
514893,19.0,24.21,3229,23,24,ping,65535,-------,0,-1,210,13762400,router,server1,4.077671,4.124855999999999,4.140099,0.047185000000000005,22.967447,1505180.0,65535.2,0.131248,0.140099,4.0,4.140099,0.0,9.143376,Smurf
515853,4.0,24.4,98565,4,21,tcp,1540,-------,5,3075,16091,24780100,clien-4,Switch1,10.492726,10.492726,10.50285,0.0,328.217832,505455.0,1540.0,0.236321,0.0,10.492726,10.523096,1.0,50.025368,Smurf
516173,13.0,24.14,26798,22,23,ping,65535,-------,0,-1,210,13762400,switch2,router,26.015242999999998,26.030970999999997,26.046214000000003,0.015728,23.121571,1515280.0,65535.2,0.131248,0.082428,26.0,26.082428,0.0,9.082428,Smurf
516188,15.0,24.15,303537,23,24,tcp,1540,-------,16,9164,16092,24781700,Router,server1,28.930968,28.930968,28.941090999999997,0.0,328.205808,505437.0,1540.0,0.236337,0.0,28.910721999999996,28.941090999999997,1.0,50.030211,Smurf
516447,8.0,24.9,56781,8,21,ping,65535,-------,0,-1,210,13762400,client-8,switch1,54.0,54.0,54.015243000000005,0.0,23.028518,1509180.0,65535.2,0.131248,0.119128,54.0,54.119128,0.0,9.119128,Smurf
516474,24.12,12.0,464120,23,22,ack,55,-------,13,13205,16103,885665,Router,Switch2,41.238376,41.238376,41.248379,0.0,328.491596,18067.0,55.0,0.008445999999999999,0.0,41.228373,41.258382,1.030026,50.051066999999996,Smurf
516537,7.0,24.7,69626,21,23,ping,65535,-------,0,-1,210,13762400,switch1,router,66.015243,66.0467,66.061942,0.031457,23.055028,1510920.0,65535.2,0.131248,0.108642,66.0,66.108642,0.0,9.108642,Smurf
516587,16.0,24.18,50443,16,22,ping,65535,-------,0,-1,210,13762400,client-16,switch2,48.0,48.0,48.015243,0.0,23.041764999999998,1510050.0,65535.2,0.131248,0.11388499999999999,48.0,48.113884999999996,0.0,9.113885,Smurf
516650,24.7,7.0,541514,23,21,ack,55,-------,8,15145,16090,884950,Router,Switch1,47.174858,47.174858,47.184861,0.0,328.16776699999997,18049.2,55.0,0.008440000000000001,0.0,47.164854999999996,47.194864,1.030051,50.059851,Smurf
516666,5.0,24.5,58880,23,24,ping,65535,-------,0,-1,210,13762400,router,server1,56.05145699999999,56.072428,56.08767099999999,0.020971,23.108231,1514400.0,65535.2,0.131248,0.087671,56.0,56.08767099999999,0.0,9.087671,Smurf
516847,24.1,1.0,258194,23,21,ack,55,-------,2,8013,16091,885005,Router,Switch1,25.440102,25.440102,25.450105999999998,0.0,328.297902,18056.4,55.0,0.008440000000000001,0.0,25.430099,25.460109,1.030016,50.043427,Smurf
516900,2.0,24.2,276937,2,21,tcp,1540,-------,3,8500,16091,24780100,clien-2,Switch1,26.86788,26.86788,26.878003000000003,0.0,328.26403999999997,505526.0,1540.0,0.236321,0.0,26.86788,26.89825,1.0,50.018467,Smurf
517006,13.0,24.13,28677,23,24,tcp,1540,-------,14,894,16103,24798600,Router,server1,3.928314,3.928314,3.9384370000000004,0.0,328.460131,505828.0,1540.0,0.236498,0.0,3.908067,3.9384370000000004,1.0,50.025737,Smurf
517081,24.13,13.0,114386,24,23,ack,55,-------,14,3566,16103,885665,server1,Router,11.986118,11.986118,11.996122,0.0,328.46027799999996,18065.3,55.0,0.008445999999999999,0.0,11.986118,12.016128,1.030032,50.055747,Smurf
517087,24.3,3.0,113170,23,21,ack,55,-------,4,3523,16091,885005,Router,Switch1,11.880661,11.880661,11.890664,0.0,328.24105099999997,18053.3,55.0,0.008440000000000001,0.0,11.870658,11.900667,1.030029,50.051929,Smurf
517226,24.1,1.0,42370,21,1,ack,55,-------,2,1312,16091,885005,Switch1,clien-1,5.219393,5.219393,5.2293959999999995,0.0,328.297902,18056.4,55.0,0.008440000000000001,0.0,5.199386,5.2293959999999995,1.030016,50.043427,Smurf
517272,1.0,24.1,2119,23,24,ping,65535,-------,0,-1,210,13762400,router,server1,3.0304860000000002,3.0304860000000002,3.045728,0.0,23.215379000000002,1521430.0,65535.2,0.131248,0.045728,3.0,3.045728,0.0,9.045728,Smurf
517341,24.13,13.0,77718,24,23,ack,55,-------,14,2413,16103,885665,server1,Router,8.527133000000001,8.527133000000001,8.537136,0.0,328.46027799999996,18065.3,55.0,0.008445999999999999,0.0,8.527133000000001,8.557142,1.030032,50.055747,Smurf
517676,25.0,20.0,76414,21,20,ack,576,-------,0,1065569,7110,4095360,switch1,clienthttp,72.525389,72.525389,72.564605,0.0,95.145988,54804.1,576.0,0.039056,0.11303699999999998,72.45156800000001,72.564605,1.27255,75.999821,Smurf
517993,19.0,24.21,30081,19,22,ping,65535,-------,0,-1,210,13762400,client-19,switch2,29.0,29.0,29.015242999999998,0.0,22.967447,1505180.0,65535.2,0.131248,0.140099,29.0,29.140099,0.0,9.143376,Smurf
518129,24.12,12.0,97696,22,12,ack,55,-------,13,3048,16103,885665,Switch2,clien-12,10.434294,10.434294,10.444298,0.0,328.491596,18067.0,55.0,0.008445999999999999,0.0,10.414288,10.444298,1.030026,50.051066999999996,Smurf
518134,9.0,24.1,31124,21,23,ping,65535,-------,0,-1,210,13762400,switch1,router,30.015242999999998,30.057184999999997,30.072428000000002,0.041942,23.00207,1507450.0,65535.2,0.131248,0.129613,30.0,30.129613,0.0,9.129613,Smurf
518146,15.0,24.15,183232,23,24,tcp,1540,-------,16,5713,16092,24781700,Router,server1,18.485861,18.485861,18.495984,0.0,328.205808,505437.0,1540.0,0.236337,0.0,18.465614000000002,18.495984,1.0,50.030211,Smurf
518387,8.0,24.8,577642,8,21,tcp,1540,-------,9,16063,16088,24775500,clien-8,Switch1,49.935891,49.935891,49.946014,0.0,328.11323,505294.0,1540.0,0.23627800000000002,0.0,49.935891,49.966260999999996,1.0,50.031853999999996,Smurf
518638,15.1,24.35,610140,22,23,cbr,1000,-------,36,4688,6250,6250000,Switch2,Router,62.51408000000001,62.514480000000006,62.52456,0.0004,124.942227,124942.0,1000.0,0.059605,0.00088,62.504,62.53511999999999,25.0,75.02311999999999,Smurf
518679,11.1,24.31,402531,22,23,cbr,1000,-------,32,1438,6250,6250000,Switch2,Router,36.514178,36.514922999999996,36.525003000000005,0.000745,124.943825,124944.0,1000.0,0.059605,0.0017050000000000001,36.504,36.535945,25.0,75.02248,Smurf
519061,8.0,24.8,530439,8,21,tcp,1540,-------,9,14872,16088,24775500,clien-8,Switch1,46.315261,46.315261,46.325384,0.0,328.11323,505294.0,1540.0,0.23627800000000002,0.000308,46.315261,46.345938000000004,1.0,50.031853999999996,Smurf
519189,10.1,24.3,323390,23,24,cbr,1000,-------,31,679,6250,6250000,Router,server1,30.452207,30.45233,30.46241,0.000123,124.944225,124944.0,1000.0,0.059605,0.00016999999999999999,30.432,30.46241,25.0,75.02232,Smurf
520047,24.6,6.0,245167,21,6,ack,55,-------,7,7640,16091,885005,Switch1,clien-6,24.316706,24.316706,24.326709,0.0,328.19309,18050.6,55.0,0.008440000000000001,0.0,24.296699,24.326709,1.0300479999999999,50.059112,Smurf
520302,1.0,24.1,9659,23,24,ping,65535,-------,0,-1,210,13762400,router,server1,10.030486,10.030486,10.045728,0.0,23.215379000000002,1521430.0,65535.2,0.131248,0.045728,10.0,10.045728,0.0,9.045728,Smurf
520470,1.1,24.21,593215,23,24,cbr,1000,-------,22,3849,6250,6250000,Router,server1,55.81224,55.81231999999999,55.8224,8e-05,124.944025,124944.0,1000.0,0.059605,0.00016,55.792,55.8224,25.0,75.0224,Smurf
520791,16.0,24.18,48292,22,23,ping,65535,-------,0,-1,210,13762400,switch2,router,46.015243,46.0467,46.061941999999995,0.031457,23.041764999999998,1510050.0,65535.2,0.131248,0.11388499999999999,46.0,46.113884999999996,0.0,9.113885,Smurf
520794,14.0,24.14,379412,14,22,tcp,1540,-------,15,11079,16103,24798600,clien-14,Switch2,34.730844,34.730844,34.740967,0.0,328.431807,505785.0,1540.0,0.236498,0.00021600000000000002,34.730844,34.761429,1.0,50.029965000000004,Smurf
520887,11.0,24.12,10723,22,23,ping,65535,-------,0,-1,210,13762400,switch2,router,11.015243,11.020486,11.035728,0.005243,23.175081,1518780.0,65535.2,0.131248,0.061457000000000005,11.0,11.061457,0.0,9.061457,Smurf
520914,24.0,0.0,515905,24,23,ack,55,-------,1,14508,16091,885005,server1,Router,45.200064000000005,45.200064000000005,45.210066999999995,0.0,328.316229,18057.4,55.0,0.008440000000000001,0.0,45.200064000000005,45.230074,1.03001,50.040684999999996,Smurf
521055,19.0,24.21,41846,22,23,ping,65535,-------,0,-1,210,13762400,switch2,router,40.015243,40.062428000000004,40.077671,0.047185000000000005,22.967447,1505180.0,65535.2,0.131248,0.142576,40.0,40.142576,0.0,9.143376,Smurf
521154,15.0,24.17,24720,22,23,ping,65535,-------,0,-1,210,13762400,switch2,router,24.015242999999998,24.041457,24.0567,0.026213999999999998,23.068307,1511790.0,65535.2,0.131248,0.103399,24.0,24.103399,0.0,9.103399000000001,Smurf
521159,24.5,5.0,45744,24,23,ack,55,-------,6,1419,16091,885005,server1,Router,5.515442,5.515442,5.5254449999999995,0.0,328.20485099999996,18051.3,55.0,0.008440000000000001,0.0,5.515442,5.545451,1.030042,50.057349,Smurf
521246,11.1,24.31,399605,11,22,cbr,1000,-------,32,1410,6250,6250000,clien-11,Switch2,36.28,36.28,36.290079999999996,0.0,124.943825,124944.0,1000.0,0.059605,0.000229,36.28,36.310469,25.0,75.02248,Smurf
521325,16.0,24.18,26801,16,22,ping,65535,-------,0,-1,210,13762400,client-16,switch2,26.0,26.0,26.015242999999998,0.0,23.041764999999998,1510050.0,65535.2,0.131248,0.11388499999999999,26.0,26.113885,0.0,9.113885,Smurf
521416,7.0,24.7,173012,21,23,tcp,1540,-------,8,5396,16090,24778600,Switch1,Router,17.515543,17.515543,17.525666,0.0,328.167486,505378.0,1540.0,0.23630700000000002,0.0,17.50542,17.535789,1.0,50.029841999999995,Smurf
521533,24.0,0.0,244313,21,0,ack,55,-------,1,7618,16091,885005,Switch1,clien-0,24.2376,24.2376,24.247603,0.0,328.316229,18057.4,55.0,0.008440000000000001,0.0,24.217594000000002,24.247603,1.03001,50.040684999999996,Smurf
521662,14.0,24.14,175517,23,24,tcp,1540,-------,15,5480,16103,24798600,Router,server1,17.760034,17.760034,17.770157,0.0,328.431807,505785.0,1540.0,0.236498,0.0,17.739788,17.770157,1.0,50.029965000000004,Smurf
521830,10.0,24.11,13932,23,24,ping,65535,-------,0,-1,210,13762400,router,server1,14.030485999999998,14.035728,14.050970999999999,0.005242,23.201929999999997,1520540.0,65535.2,0.131248,0.050970999999999995,14.0,14.050970999999999,0.0,9.050971,Smurf
521941,4.0,24.4,237737,23,24,tcp,1540,-------,5,7412,16091,24780100,Router,server1,23.614643,23.614643,23.624766,0.0,328.217832,505455.0,1540.0,0.236321,0.0,23.594397,23.624766,1.0,50.025368,Smurf
521970,24.2,2.0,227980,24,23,ack,55,-------,3,7107,16091,885005,server1,Router,22.679689,22.679689,22.689692,0.0,328.26412,18054.5,55.0,0.008440000000000001,0.0,22.679689,22.709699,1.030022,50.048477,Smurf
521979,15.0,24.17,10727,23,24,ping,65535,-------,0,-1,210,13762400,router,server1,11.0567,11.088156,11.103399000000001,0.031456,23.068307,1511790.0,65535.2,0.131248,0.103399,11.0,11.103399000000001,0.0,9.103399000000001,Smurf
522100,24.2,2.0,268586,23,21,ack,55,-------,3,8279,16091,885005,Router,Switch1,26.237434999999998,26.237434999999998,26.247438,0.0,328.26412,18054.5,55.0,0.008440000000000001,0.0,26.227432,26.257441999999998,1.030022,50.048477,Smurf
522422,17.0,24.19,36489,22,23,ping,65535,-------,0,-1,210,13762400,switch2,router,35.015243,35.051942,35.067184999999995,0.036699,23.015288,1508310.0,65535.2,0.131248,0.12437000000000001,35.0,35.12437,0.0,9.124369999999999,Smurf
