,SRC_ADD,DES_ADD,PKT_ID,FROM_NODE,TO_NODE,PKT_TYPE,PKT_SIZE,FLAGS,FID,SEQ_NUMBER,NUMBER_OF_PKT,NUMBER_OF_BYTE,NODE_NAME_FROM,NODE_NAME_TO,PKT_IN,PKT_OUT,PKT_R,PKT_DELAY_NODE,PKT_RATE,BYTE_RATE,PKT_AVG_SIZE,UTILIZATION,PKT_DELAY,PKT_SEND_TIME,PKT_RESEVED_TIME,FIRST_PKT_SENT,LAST_PKT_RESEVED,PKT_CLASS
560946,20.0,25.0,74585,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,70.705965,70.705965,70.715968,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,70.675325,70.746608,1.201267,75.999728,SIDDOS
561045,20.0,25.0,65923,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,62.583224,62.583224,62.613864,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,62.583224,62.654506999999995,1.201267,75.999728,SIDDOS
561128,1.0,24.1,424509,1,21,tcp,1540,-------,2,12216,16091,24780100,clien-1,Switch1,38.191679,38.191679,38.201802,0.0,328.29785499999997,505578.0,1540.0,0.236321,0.0,38.191679,38.222049,1.0,50.013418,SIDDOS
561576,14.0,24.14,430965,14,22,tcp,1540,-------,15,12380,16103,24798600,clien-14,Switch2,38.686009999999996,38.686009999999996,38.696133,0.0,328.431807,505785.0,1540.0,0.236498,0.0,38.686009999999996,38.716378999999996,1.0,50.029965000000004,SIDDOS
561674,20.0,25.0,79062,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,75.19494399999999,75.19494399999999,75.225584,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,75.154301,75.225584,1.201267,75.999728,SIDDOS
561705,20.0,25.0,73247,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,69.452589,69.452589,69.462592,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,69.421949,69.49323199999999,1.201267,75.999728,SIDDOS
561946,20.0,25.0,69355,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,65.840448,65.840448,65.871088,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,65.799805,65.871088,1.201267,75.999728,SIDDOS
562042,20.0,25.0,74323,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,70.472573,70.472573,70.503213,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,70.472573,70.543856,1.201267,75.999728,SIDDOS
562168,20.0,25.0,77680,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,73.738816,73.738816,73.769456,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,73.698173,73.769456,1.201267,75.999728,SIDDOS
562188,20.0,25.0,57274,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,54.437070999999996,54.437070999999996,54.467711,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071284,54.437070999999996,54.508355,1.201267,75.999728,SIDDOS
562248,20.0,25.0,61170,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,58.125356999999994,58.125356999999994,58.13536,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,58.094717,58.166000000000004,1.201267,75.999728,SIDDOS
562275,20.0,25.0,78975,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,74.951549,74.951549,74.982189,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,74.951549,75.022832,1.201267,75.999728,SIDDOS
562848,20.0,25.0,79222,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,75.932224,75.932224,75.962864,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,75.891581,75.962864,1.201267,75.999728,SIDDOS
563531,20.0,25.0,69209,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,65.652349,65.652349,65.682989,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,65.652349,65.723632,1.201267,75.999728,SIDDOS
563537,20.0,25.0,79174,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,75.701037,75.701037,75.71104,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,75.670397,75.74168,1.201267,75.999728,SIDDOS
563761,20.0,25.0,77779,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,73.830976,73.830976,73.861616,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,73.79033299999999,73.861616,1.201267,75.999728,SIDDOS
563826,20.0,25.0,63735,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,60.532541,60.532541,60.56318100000001,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,60.532541,60.603823999999996,1.201267,75.999728,SIDDOS
563955,20.0,25.0,62185,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,59.097708999999995,59.097708999999995,59.107712,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,59.067069,59.138352000000005,1.201267,75.999728,SIDDOS
563977,20.0,25.0,73435,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,69.629923,69.629923,69.660563,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.072726,69.587837,69.660563,1.201267,75.999728,SIDDOS
563996,20.0,25.0,71537,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,67.861357,67.861357,67.891997,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,67.820714,67.891997,1.201267,75.999728,SIDDOS
564291,20.0,25.0,64482,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,61.222189,61.222189,61.232192000000005,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,61.191549,61.262831999999996,1.201267,75.999728,SIDDOS
564412,20.0,25.0,76758,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,72.83564799999999,72.83564799999999,72.866288,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,72.795005,72.866288,1.201267,75.999728,SIDDOS
564610,20.0,25.0,61817,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,58.726077000000004,58.726077000000004,58.756717,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,58.726077000000004,58.79736,1.201267,75.999728,SIDDOS
564720,20.0,25.0,71177,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,67.455066,67.455066,67.465069,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,67.424426,67.49570899999999,1.201267,75.999728,SIDDOS
565121,20.0,25.0,64753,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,61.47102099999999,61.47102099999999,61.481024,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,61.440381,61.511664,1.201267,75.999728,SIDDOS
565149,20.0,25.0,79116,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,75.433773,75.433773,75.443776,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,75.403133,75.474416,1.201267,75.999728,SIDDOS
566779,20.0,25.0,67436,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,64.005549,64.005549,64.015552,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,63.974909,64.046192,1.201267,75.999728,SIDDOS
567425,20.0,25.0,75852,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,71.95934100000001,71.961968,71.971971,0.002627,94.7212,5209.67,55.0,0.0037159999999999997,0.07391,71.928701,72.002611,1.201267,75.999728,SIDDOS
567799,20.0,25.0,75029,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,71.158336,71.158336,71.188976,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,71.117693,71.188976,1.201267,75.999728,SIDDOS
567844,20.0,25.0,68999,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,65.452589,65.452589,65.462592,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,65.421949,65.49323199999999,1.201267,75.999728,SIDDOS
568051,20.0,25.0,60386,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,57.416512,57.416512,57.447152,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,57.375868999999994,57.447152,1.201267,75.999728,SIDDOS
568780,20.0,25.0,70149,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,66.545536,66.545536,66.576176,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,66.50489300000001,66.576176,1.201267,75.999728,SIDDOS
568931,20.0,25.0,63527,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,60.352,60.352,60.38264,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,60.311356999999994,60.38264,1.201267,75.999728,SIDDOS
568963,20.0,25.0,75701,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,71.802669,71.802669,71.81267199999999,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,71.772029,71.843312,1.201267,75.999728,SIDDOS
569172,20.0,25.0,79166,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,75.664173,75.664173,75.674176,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,75.633533,75.70481600000001,1.201267,75.999728,SIDDOS
569241,20.0,25.0,72725,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,68.920109,68.920109,68.950749,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,68.920109,68.991392,1.201267,75.999728,SIDDOS
569990,20.0,25.0,69649,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,66.072936,66.07435100000001,66.104991,0.001415,94.7212,5209.67,55.0,0.0037159999999999997,0.084002,66.020989,66.104991,1.201267,75.999728,SIDDOS
570044,20.0,25.0,68551,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,65.002557,65.002557,65.033197,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.101154,65.002557,65.103711,1.201267,75.999728,SIDDOS
570484,20.0,25.0,79158,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,75.59666899999999,75.59666899999999,75.627309,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,75.59666899999999,75.667952,1.201267,75.999728,SIDDOS
570707,20.0,25.0,72445,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,68.70191700000001,68.70191700000001,68.71191999999999,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,68.671277,68.74256,1.201267,75.999728,SIDDOS
571184,20.0,25.0,71994,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,68.25112,68.25112,68.28175999999999,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,68.210477,68.28175999999999,1.201267,75.999728,SIDDOS
571362,20.0,25.0,76286,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,72.402496,72.402496,72.433136,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,72.361853,72.433136,1.201267,75.999728,SIDDOS
571377,20.0,25.0,61373,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,58.324352000000005,58.324352000000005,58.354992,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,58.283708999999995,58.354992,1.201267,75.999728,SIDDOS
571516,20.0,25.0,57442,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,54.67967900000001,54.67967900000001,54.689682999999995,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071284,54.649039,54.720323,1.201267,75.999728,SIDDOS
571638,20.0,25.0,69437,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,65.86730899999999,65.867699,65.877702,0.00039,94.7212,5209.67,55.0,0.0037159999999999997,0.071673,65.836669,65.908342,1.201267,75.999728,SIDDOS
571730,20.0,25.0,77785,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,73.858624,73.858624,73.889264,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,73.817981,73.889264,1.201267,75.999728,SIDDOS
571882,20.0,25.0,58238,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,55.366653,55.366653,55.397293000000005,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,55.366653,55.437936,1.201267,75.999728,SIDDOS
571910,20.0,25.0,79046,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,75.111213,75.111213,75.121216,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,75.080573,75.15185600000001,1.201267,75.999728,SIDDOS
571948,2.1,24.22,638043,21,23,cbr,1000,-------,23,6074,6250,6250000,Switch1,Router,73.60208,73.60224000000001,73.61232,0.00016,124.943625,124944.0,1000.0,0.059605,0.00032,73.592,73.62256,25.0,75.02256,SIDDOS
572019,20.0,25.0,61949,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,58.83666899999999,58.83666899999999,58.867309,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,58.83666899999999,58.907952,1.201267,75.999728,SIDDOS
572038,20.0,25.0,65109,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,61.818236999999996,61.818236999999996,61.848877,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,61.818236999999996,61.88952,1.201267,75.999728,SIDDOS
572060,20.0,25.0,65229,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,61.932607999999995,61.932607999999995,61.963248,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,61.891965,61.963248,1.201267,75.999728,SIDDOS
572527,20.0,25.0,67150,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,63.739072,63.739072,63.769712,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,63.698429000000004,63.769712,1.201267,75.999728,SIDDOS
572857,20.0,25.0,62091,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,58.987904,58.987904,59.01854399999999,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,58.947261,59.01854399999999,1.201267,75.999728,SIDDOS
573174,20.0,25.0,79168,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,75.673389,75.673389,75.683392,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,75.642749,75.71403199999999,1.201267,75.999728,SIDDOS
573758,20.0,25.0,67821,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,64.36964499999999,64.36964499999999,64.379648,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,64.339005,64.410288,1.201267,75.999728,SIDDOS
573946,20.0,25.0,71847,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,68.128621,68.128621,68.159261,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,68.087978,68.159261,1.201267,75.999728,SIDDOS
574777,20.0,25.0,73810,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,69.910397,69.910397,69.941037,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,69.910397,69.98168000000001,1.201267,75.999728,SIDDOS
575074,20.0,25.0,61937,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,58.799805000000006,58.799805000000006,58.830445,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,58.799805000000006,58.871088,1.201267,75.999728,SIDDOS
575182,20.0,25.0,58321,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,55.452589,55.452589,55.462592,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,55.421949,55.49323199999999,1.201267,75.999728,SIDDOS
575750,20.0,25.0,75646,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,71.71673299999999,71.71673299999999,71.747373,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,71.71673299999999,71.788016,1.201267,75.999728,SIDDOS
576454,20.0,25.0,69015,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,65.458813,65.458813,65.489453,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,65.458813,65.530096,1.201267,75.999728,SIDDOS
576481,20.0,25.0,59471,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,56.507515000000005,56.507515000000005,56.538155,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,56.507515000000005,56.578798,1.201267,75.999728,SIDDOS
576535,20.0,25.0,76861,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,72.94624,72.94624,72.97688000000001,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,72.905597,72.97688000000001,1.201267,75.999728,SIDDOS
577008,20.0,25.0,79190,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,75.784768,75.784768,75.81540799999999,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,75.744125,75.81540799999999,1.201267,75.999728,SIDDOS
577187,20.0,25.0,74875,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,71.000877,71.000877,71.01088,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,70.970237,71.04151999999999,1.201267,75.999728,SIDDOS
577263,20.0,25.0,67896,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,64.39808000000001,64.39808000000001,64.42872,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,64.357437,64.42872,1.201267,75.999728,SIDDOS
577470,20.0,25.0,70597,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,67.006336,67.006336,67.036976,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,66.965693,67.036976,1.201267,75.999728,SIDDOS
577504,20.0,25.0,59489,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,56.584235,56.584235,56.594238,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,56.553594999999994,56.624878,1.201267,75.999728,SIDDOS
577959,20.0,25.0,64488,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,61.259840000000004,61.259840000000004,61.29048,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,61.219196999999994,61.29048,1.201267,75.999728,SIDDOS
579112,20.0,25.0,60137,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,57.124987,57.124987,57.155627,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,57.124987,57.19627,1.201267,75.999728,SIDDOS
579278,20.0,25.0,60709,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,57.692205,57.692205,57.702208,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,57.661565,57.732848,1.201267,75.999728,SIDDOS
579296,20.0,25.0,78051,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,74.069805,74.069808,74.07981099999999,3e-06,94.7212,5209.67,55.0,0.0037159999999999997,0.071286,74.039165,74.110451,1.201267,75.999728,SIDDOS
579910,20.0,25.0,70917,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,67.221674,67.221674,67.252314,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,67.221674,67.292957,1.201267,75.999728,SIDDOS
580597,24.12,12.0,59895,23,22,ack,55,-------,13,1863,16103,885665,Router,Switch2,6.859947,6.859947,6.86995,0.0,328.491596,18067.0,55.0,0.008445999999999999,0.0,6.849944,6.879954,1.030026,50.051066999999996,SIDDOS
580621,20.0,25.0,61389,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,58.351213,58.351213,58.361216000000006,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,58.320572999999996,58.391856000000004,1.201267,75.999728,SIDDOS
580645,20.0,25.0,61463,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,58.39808000000001,58.39808000000001,58.42872,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,58.357437,58.42872,1.201267,75.999728,SIDDOS
580743,20.0,25.0,73403,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,69.578621,69.578621,69.609261,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,69.578621,69.649904,1.201267,75.999728,SIDDOS
581103,24.0,0.0,242049,23,21,ack,55,-------,1,7550,16091,885005,Router,Switch1,24.014909,24.014909,24.024912,0.0,328.316229,18057.4,55.0,0.008440000000000001,0.0,24.004906,24.034914999999998,1.03001,50.040684999999996,SIDDOS
581553,20.0,25.0,74637,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,70.770477,70.770477,70.78048000000001,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,70.739837,70.81111999999999,1.201267,75.999728,SIDDOS
582056,20.0,25.0,63708,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,60.508672,60.508672,60.539312,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,60.468029,60.539312,1.201267,75.999728,SIDDOS
582200,20.0,25.0,67640,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,64.199085,64.199085,64.209088,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,64.16844499999999,64.239728,1.201267,75.999728,SIDDOS
582228,20.0,25.0,57954,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,55.140479000000006,55.140479000000006,55.150482999999994,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071284,55.109839,55.181123,1.201267,75.999728,SIDDOS
582515,20.0,25.0,58974,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,56.079277000000005,56.079277000000005,56.08928,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,56.048637,56.11991999999999,1.201267,75.999728,SIDDOS
582919,20.0,25.0,61821,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,58.744508999999994,58.744508999999994,58.775149,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,58.744508999999994,58.815792,1.201267,75.999728,SIDDOS
583272,20.0,25.0,70286,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,66.63391700000001,66.63391700000001,66.66455699999999,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,66.63391700000001,66.7052,1.201267,75.999728,SIDDOS
583434,20.0,25.0,75642,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,71.73894399999999,71.73894399999999,71.769584,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,71.698301,71.769584,1.201267,75.999728,SIDDOS
583950,14.1,24.34,588307,14,22,cbr,1000,-------,35,3604,6250,6250000,clien-14,Switch2,53.832,53.832,53.84208,0.0,124.942626,124943.0,1000.0,0.059605,0.00072,53.832,53.86296,25.0,75.02296,SIDDOS
583998,20.0,25.0,70383,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,66.757504,66.757504,66.78814399999999,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,66.716861,66.78814399999999,1.201267,75.999728,SIDDOS
584066,20.0,25.0,76568,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,72.619901,72.619901,72.650541,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,72.619901,72.69118399999999,1.201267,75.999728,SIDDOS
584239,20.0,25.0,57016,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,54.287488,54.287488,54.318128,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,54.24684499999999,54.318128,1.201267,75.999728,SIDDOS
585283,20.0,25.0,69640,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,66.002557,66.002557,66.033197,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.101154,66.002557,66.103711,1.201267,75.999728,SIDDOS
585412,20.0,25.0,58688,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,55.877866000000004,55.877866000000004,55.908506,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071837,55.83666899999999,55.908506,1.201267,75.999728,SIDDOS
