,SRC_ADD,DES_ADD,PKT_ID,FROM_NODE,TO_NODE,PKT_TYPE,PKT_SIZE,FLAGS,FID,SEQ_NUMBER,NUMBER_OF_PKT,NUMBER_OF_BYTE,NODE_NAME_FROM,NODE_NAME_TO,PKT_IN,PKT_OUT,PKT_R,PKT_DELAY_NODE,PKT_RATE,BYTE_RATE,PKT_AVG_SIZE,UTILIZATION,PKT_DELAY,PKT_SEND_TIME,PKT_RESEVED_TIME,FIRST_PKT_SENT,LAST_PKT_RESEVED,PKT_CLASS
432556,18.0,24.2,55801,18,22,tcp,59623,-------,0,-1,210,12520830,client-18,switch2,53.0,53.0,53.015243000000005,0.0,22.988868,1370665.284707,59623.0,0.11940799999999999,0.134856,53.0,53.134856000000006,0.0,9.134856,HTTP-FLOOD
433418,9.0,24.1,57863,23,24,tcp,62617,-------,0,-1,210,13149570,router,server1,55.072428,55.114369999999994,55.129613,0.041942,23.00207,1440320.6357159999,62617.0,0.125404,0.129613,55.0,55.129613,0.0,9.129613,HTTP-FLOOD
433827,8.0,24.9,66362,23,24,tcp,19648,-------,0,-1,210,4126080,router,server1,63.067184999999995,63.103885,63.119128,0.0367,23.028518,452464.31457,19648.0,0.039349,0.119128,63.0,63.119128,0.0,9.119128,HTTP-FLOOD
433900,7.0,24.7,35386,21,23,tcp,56424,-------,0,-1,210,11849040,switch1,router,34.015243,34.0467,34.061941999999995,0.031457,23.055028,1300856.92247,56424.0,0.113001,0.108642,34.0,34.108641999999996,0.0,9.108642,HTTP-FLOOD
434463,1.0,24.1,44012,1,21,tcp,57376,-------,0,-1,210,12048960,client-1,switch1,42.0,42.0,42.015243,0.0,23.215379000000002,1332005.561078,57376.0,0.114908,0.045728,42.0,42.045728000000004,0.0,9.045728,HTTP-FLOOD
434613,2.0,24.16,17162,23,24,tcp,37026,-------,0,-1,210,7775460,router,server1,17.035728,17.040971,17.056214,0.005243,23.188498000000003,858577.326022,37026.0,0.074153,0.056214,17.0,17.056214,0.0,9.056214,HTTP-FLOOD
434946,14.0,24.15,51533,14,22,tcp,50995,-------,0,-1,210,10708950,client-14,switch2,49.0,49.0,49.015243,0.0,23.094907,1177724.76458,50995.0,0.102129,0.092914,49.0,49.092914,0.0,9.092914,HTTP-FLOOD
436430,9.0,24.1,41836,21,23,tcp,8164,-------,0,-1,210,1714440,switch1,router,40.015243,40.057185,40.072428,0.041942,23.00207,187788.90189500002,8164.0,0.01635,0.129613,40.0,40.129613,0.0,9.129613,HTTP-FLOOD
436575,19.0,24.21,30081,19,22,tcp,23987,-------,0,-1,210,5037270,client-19,switch2,29.0,29.0,29.015242999999998,0.0,22.967447,550920.1415319999,23987.0,0.048039,0.140099,29.0,29.140099,0.0,9.143376,HTTP-FLOOD
437440,13.0,24.14,50440,13,22,tcp,23133,-------,0,-1,210,4857930,client-13,switch2,48.0,48.0,48.015243,0.0,23.121571,534871.292126,23133.0,0.046329,0.082428,48.0,48.082428,0.0,9.082428,HTTP-FLOOD
437953,13.0,24.14,70683,22,23,tcp,16213,-------,0,-1,210,3404730,switch2,router,67.015243,67.030971,67.046214,0.015728,23.121571,374870.023743,16213.0,0.03247,0.082428,67.0,67.08242800000001,0.0,9.082428,HTTP-FLOOD
438570,12.0,24.13,30074,12,22,tcp,6788,-------,0,-1,210,1425480,client-12,switch2,29.0,29.0,29.015242999999998,0.0,23.148296,157130.634213,6788.0,0.013594,0.07194199999999999,29.0,29.071942,0.0,9.071942,HTTP-FLOOD
438888,2.0,24.16,58877,23,24,tcp,36391,-------,0,-1,210,7642110,router,server1,56.035728000000006,56.040971,56.056214000000004,0.005243,23.188498000000003,843852.6298079999,36391.0,0.072881,0.056214,56.0,56.056214000000004,0.0,9.056214,HTTP-FLOOD
440572,6.0,24.6,48282,21,23,tcp,57403,-------,0,-1,210,12054630,switch1,router,46.015243,46.041457,46.0567,0.026213999999999998,23.0816,1324953.100387,57403.0,0.114962,0.098156,46.0,46.098156,0.0,9.098156,HTTP-FLOOD
440856,17.0,24.19,71776,23,24,tcp,61080,-------,0,-1,210,12826800,router,server1,68.067185,68.109128,68.12437,0.041943,23.015288,1405773.76849,61080.0,0.122326,0.12437000000000001,68.0,68.12437,0.0,9.124369999999999,HTTP-FLOOD
441028,19.0,24.21,68549,19,22,tcp,21956,-------,0,-1,210,4610760,client-19,switch2,65.0,65.0,65.015243,0.0,22.967447,504273.257493,21956.0,0.043972000000000004,0.140594,65.0,65.140594,0.0,9.143376,HTTP-FLOOD
442232,11.0,24.12,11815,23,24,tcp,40378,-------,0,-1,210,8479380,router,server1,12.035728,12.046213999999999,12.061457,0.010486,23.175081,935763.420827,40378.0,0.080866,0.061457000000000005,12.0,12.061457,0.0,9.061457,HTTP-FLOOD
443006,17.0,24.19,65282,23,24,tcp,44890,-------,0,-1,210,9426900,router,server1,62.067184999999995,62.109128000000005,62.12436999999999,0.041943,23.015288,1033156.2617469999,44890.0,0.089902,0.12437000000000001,62.0,62.12436999999999,0.0,9.124369999999999,HTTP-FLOOD
443164,9.0,24.1,20341,23,24,tcp,3050,-------,0,-1,210,640500,router,server1,20.072428,20.11437,20.129613,0.041942,23.00207,70156.314402,3050.0,0.006108,0.129613,20.0,20.129613,0.0,9.129613,HTTP-FLOOD
443937,6.0,24.6,37569,23,24,tcp,43801,-------,0,-1,210,9198210,router,server1,36.0567,36.082914,36.098156,0.026213999999999998,23.0816,1010997.173493,43801.0,0.08772100000000001,0.098156,36.0,36.098156,0.0,9.098156,HTTP-FLOOD
443981,11.0,24.12,18263,11,22,tcp,52045,-------,0,-1,210,10929450,client-11,switch2,18.0,18.0,18.015242999999998,0.0,23.175081,1206147.090915,52045.0,0.10423099999999999,0.061457000000000005,18.0,18.061457,0.0,9.061457,HTTP-FLOOD
444009,3.0,24.3,67444,21,23,tcp,2186,-------,0,-1,210,459060,switch1,router,64.015243,64.025728,64.040971,0.010485,23.16168,50631.431502,2186.0,0.004378,0.0667,64.0,64.0667,0.0,9.0667,HTTP-FLOOD
445455,6.0,24.6,24711,6,21,tcp,40127,-------,0,-1,210,8426670,client-6,switch1,24.0,24.0,24.015242999999998,0.0,23.0816,926195.3740959999,40127.0,0.080363,0.098156,24.0,24.098156,0.0,9.098156,HTTP-FLOOD
446013,15.0,24.17,59979,15,22,tcp,32061,-------,0,-1,210,6732810,client-15,switch2,57.0,57.0,57.015243000000005,0.0,23.068307,739592.9806,32061.0,0.064209,0.103399,57.0,57.103398999999996,0.0,9.103399000000001,HTTP-FLOOD
446412,7.0,24.7,7,21,23,tcp,49404,-------,0,-1,210,10374840,switch1,router,0.015243000000000001,0.0467,0.061942,0.031457,23.055028,1139010.623098,49404.0,0.098942,0.108642,0.0,0.108642,0.0,9.108642,HTTP-FLOOD
448195,16.0,24.18,49389,16,22,tcp,60180,-------,0,-1,210,12637800,client-16,switch2,47.0,47.0,47.015243,0.0,23.041764999999998,1386653.441425,60180.0,0.120523,0.11388499999999999,47.0,47.113884999999996,0.0,9.113885,HTTP-FLOOD
448508,13.0,24.14,67454,23,24,tcp,24325,-------,0,-1,210,5108250,router,server1,64.046214,64.067185,64.08242800000001,0.020971,23.121571,562432.2042520001,24325.0,0.048716,0.082428,64.0,64.08242800000001,0.0,9.082428,HTTP-FLOOD
448764,6.0,24.6,38662,6,21,tcp,11322,-------,0,-1,210,2377620,client-6,switch1,37.0,37.0,37.015243,0.0,23.0816,261329.878274,11322.0,0.022675,0.098156,37.0,37.098156,0.0,9.098156,HTTP-FLOOD
448908,12.0,24.13,33245,12,22,tcp,18993,-------,0,-1,210,3988530,client-12,switch2,32.0,32.0,32.015243,0.0,23.148296,439655.58862700005,18993.0,0.038038,0.07194199999999999,32.0,32.071942,0.0,9.071942,HTTP-FLOOD
450432,4.0,24.4,57858,23,24,tcp,8431,-------,0,-1,210,1770510,router,server1,55.046214,55.061942,55.077185,0.015728,23.134926,195050.558075,8431.0,0.016885,0.077185,55.0,55.077185,0.0,9.077185,HTTP-FLOOD
451965,19.0,24.21,58894,19,22,tcp,36946,-------,0,-1,210,7758660,client-19,switch2,56.0,56.0,56.015243000000005,0.0,22.967447,848555.281988,36946.0,0.073992,0.14272,56.0,56.14272,0.0,9.143376,HTTP-FLOOD
452277,9.0,24.1,24714,23,24,tcp,29692,-------,0,-1,210,6235320,router,server1,24.072428,24.11437,24.129613,0.041942,23.00207,682977.471225,29692.0,0.059465,0.129613,24.0,24.129613,0.0,9.129613,HTTP-FLOOD
452532,6.0,24.6,50433,21,23,tcp,3219,-------,0,-1,210,675990,switch1,router,48.015243,48.041457,48.0567,0.026213999999999998,23.0816,74299.67127400001,3219.0,0.006447,0.098156,48.0,48.098156,0.0,9.098156,HTTP-FLOOD
453191,20.0,25.0,78693,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,74.693501,74.693501,74.724141,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,74.693501,74.76478399999999,1.201267,75.999728,HTTP-FLOOD
453626,20.0,25.0,57762,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,54.984595,54.984595,55.015235,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071284,54.943951,55.015235,1.201267,75.999728,HTTP-FLOOD
453759,18.0,24.2,20350,18,22,tcp,46105,-------,0,-1,210,9682050,client-18,switch2,20.0,20.0,20.015242999999998,0.0,22.988868,1059901.765282,46105.0,0.092335,0.134856,20.0,20.134856,0.0,9.134856,HTTP-FLOOD
453763,20.0,25.0,66347,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,62.970296,62.970296,63.000935999999996,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,62.970296,63.041579000000006,1.201267,75.999728,HTTP-FLOOD
453807,17.0,24.19,22533,23,24,tcp,35678,-------,0,-1,210,7492380,router,server1,22.067185000000002,22.109128,22.124370000000003,0.041943,23.015288,821139.432092,35678.0,0.071453,0.12437000000000001,22.0,22.124370000000003,0.0,9.124369999999999,HTTP-FLOOD
454163,13.0,24.14,5369,23,24,tcp,24553,-------,0,-1,210,5156130,router,server1,6.046214,6.067185,6.082428,0.020971,23.121571,567703.9223430001,24553.0,0.049173,0.082428,6.0,6.082428,0.0,9.082428,HTTP-FLOOD
454285,12.0,24.13,52,12,22,tcp,58400,-------,0,-1,210,12264000,client-12,switch2,1.0,1.0,1.0152430000000001,0.0,23.148296,1351860.494699,58400.0,0.116959,0.07194199999999999,1.0,1.071942,0.0,9.071942,HTTP-FLOOD
454724,3.0,24.3,25763,23,24,tcp,33550,-------,0,-1,210,7045500,router,server1,25.040971,25.051457,25.0667,0.010486,23.16168,777074.348991,33550.0,0.067191,0.0667,25.0,25.0667,0.0,9.0667,HTTP-FLOOD
454901,6.0,24.6,63197,21,23,tcp,16883,-------,0,-1,210,3545430,switch1,router,60.015243000000005,60.041456999999994,60.0567,0.026213999999999998,23.0816,389686.657384,16883.0,0.033812,0.098156,60.0,60.098156,0.0,9.098156,HTTP-FLOOD
455248,5.0,24.5,3215,5,21,tcp,59841,-------,0,-1,210,12566610,client-5,switch1,4.0,4.0,4.015243,0.0,23.108231,1382819.64653,59841.0,0.11984500000000001,0.087671,4.0,4.087671,0.0,9.087671,HTTP-FLOOD
455853,13.0,24.14,36485,13,22,tcp,61396,-------,0,-1,210,12893160,client-13,switch2,35.0,35.0,35.015243,0.0,23.121571,1419571.9470610002,61396.0,0.12295899999999998,0.082428,35.0,35.082428,0.0,9.082428,HTTP-FLOOD
456389,12.0,24.13,19357,12,22,tcp,24509,-------,0,-1,210,5146890,client-12,switch2,19.0,19.0,19.015242999999998,0.0,23.148296,567341.590147,24509.0,0.049085000000000004,0.07194199999999999,19.0,19.071942,0.0,9.071942,HTTP-FLOOD
456606,19.0,24.21,16087,23,24,tcp,39750,-------,0,-1,210,8347500,router,server1,16.077671,16.127333,16.142576000000002,0.049662,22.967447,912956.0022469999,39750.0,0.079608,0.142576,16.0,16.142576000000002,0.0,9.143376,HTTP-FLOOD
457171,17.0,24.19,1043,23,24,tcp,3446,-------,0,-1,210,723660,router,server1,2.067185,2.1091279999999997,2.12437,0.041943,23.015288,79310.681176,3446.0,0.006901000000000001,0.12437000000000001,2.0,2.12437,0.0,9.124369999999999,HTTP-FLOOD
457636,1.0,24.1,6449,1,21,tcp,50918,-------,0,-1,210,10692780,client-1,switch1,7.0,7.0,7.015242999999999,0.0,23.215379000000002,1182080.6462450002,50918.0,0.101974,0.045728,7.0,7.0457279999999995,0.0,9.045728,HTTP-FLOOD
459348,10.0,24.11,70680,22,23,tcp,32468,-------,0,-1,210,6818280,switch2,router,67.015243,67.015243,67.030486,0.0,23.201929999999997,753320.279117,32468.0,0.065024,0.050970999999999995,67.0,67.05097099999999,0.0,9.050971,HTTP-FLOOD
460148,12.0,24.13,64292,12,22,tcp,11782,-------,0,-1,210,2474220,client-12,switch2,61.0,61.0,61.015243000000005,0.0,23.148296,272733.225146,11782.0,0.023596000000000002,0.07194199999999999,61.0,61.07194200000001,0.0,9.071942,HTTP-FLOOD
460553,10.0,24.11,64290,23,24,tcp,43474,-------,0,-1,210,9129540,router,server1,61.030485999999996,61.035728000000006,61.050971,0.005242,23.201929999999997,1008680.726079,43474.0,0.08706599999999999,0.050970999999999995,61.0,61.050971,0.0,9.050971,HTTP-FLOOD
460750,11.0,24.12,57865,11,22,tcp,24001,-------,0,-1,210,5040210,client-11,switch2,55.0,55.0,55.015243000000005,0.0,23.175081,556225.119205,24001.0,0.048067,0.061457000000000005,55.0,55.061457,0.0,9.061457,HTTP-FLOOD
460950,20.0,25.0,59184,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,56.270891000000006,56.270891000000006,56.280893999999996,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,56.240251,56.311533999999995,1.201267,75.999728,HTTP-FLOOD
460998,16.0,24.18,4318,16,22,tcp,11444,-------,0,-1,210,2403240,client-16,switch2,5.0,5.0,5.015243,0.0,23.041764999999998,263689.96317199996,11444.0,0.022919,0.11388499999999999,5.0,5.113885,0.0,9.113885,HTTP-FLOOD
461259,2.0,24.16,35381,2,21,tcp,14536,-------,0,-1,210,3052560,client-2,switch1,34.0,34.0,34.015243,0.0,23.188498000000003,337068.006564,14536.0,0.029111,0.056214,34.0,34.056214000000004,0.0,9.056214,HTTP-FLOOD
461827,13.0,24.14,32221,22,23,tcp,40673,-------,0,-1,210,8541330,switch2,router,31.015242999999998,31.030971,31.046214000000003,0.015728,23.121571,940423.640022,40673.0,0.081456,0.082428,31.0,31.082428000000004,0.0,9.082428,HTTP-FLOOD
462112,1.0,24.1,69620,1,21,tcp,1964,-------,0,-1,210,412440,client-1,switch1,66.0,66.0,66.015243,0.0,23.215379000000002,45595.00352,1964.0,0.003933,0.045728,66.0,66.045728,0.0,9.045728,HTTP-FLOOD
462137,1.0,24.1,28970,21,23,tcp,61128,-------,0,-1,210,12836880,switch1,router,28.015242999999998,28.015242999999998,28.030486,0.0,23.215379000000002,1419109.6614889998,61128.0,0.122422,0.045728,28.0,28.045728000000004,0.0,9.045728,HTTP-FLOOD
463534,16.0,24.18,24721,22,23,tcp,52067,-------,0,-1,210,10934070,switch2,router,24.015242999999998,24.0467,24.061942000000002,0.031457,23.041764999999998,1199715.598781,52067.0,0.104275,0.11388499999999999,24.0,24.113885,0.0,9.113885,HTTP-FLOOD
463860,17.0,24.19,56790,22,23,tcp,36672,-------,0,-1,210,7701120,switch2,router,54.015243000000005,54.051942000000004,54.067184999999995,0.036699,23.015288,844016.627997,36672.0,0.07344400000000001,0.12437000000000001,54.0,54.12436999999999,0.0,9.124369999999999,HTTP-FLOOD
464608,9.0,24.1,6457,21,23,tcp,16679,-------,0,-1,210,3502590,switch1,router,7.015242999999999,7.0571850000000005,7.0724279999999995,0.041942,23.00207,383651.530465,16679.0,0.033402999999999995,0.129613,7.0,7.129613000000001,0.0,9.129613,HTTP-FLOOD
465635,10.0,24.11,56783,23,24,tcp,23660,-------,0,-1,210,4968600,router,server1,54.030485999999996,54.035728000000006,54.050971,0.005242,23.201929999999997,548957.67537,23660.0,0.047383999999999996,0.050970999999999995,54.0,54.050971,0.0,9.050971,HTTP-FLOOD
466500,4.0,24.4,17164,4,21,tcp,19043,-------,0,-1,210,3999030,client-4,switch1,17.0,17.0,17.015242999999998,0.0,23.134926,440558.38897200004,19043.0,0.038138,0.077185,17.0,17.077185,0.0,9.077185,HTTP-FLOOD
467285,6.0,24.6,4308,21,23,tcp,62749,-------,0,-1,210,13177290,switch1,router,5.015243,5.041457,5.0567,0.026213999999999998,23.0816,1448347.3354379998,62749.0,0.125668,0.098156,5.0,5.0981559999999995,0.0,9.098156,HTTP-FLOOD
468363,4.0,24.4,8570,21,23,tcp,55498,-------,0,-1,210,11654580,switch1,router,9.015243,9.030971000000001,9.046213999999999,0.015728,23.134926,1283942.103196,55498.0,0.111147,0.077185,9.0,9.077185,0.0,9.077185,HTTP-FLOOD
468661,10.0,24.11,51529,22,23,tcp,20926,-------,0,-1,210,4394460,switch2,router,49.015243,49.015243,49.030485999999996,0.0,23.201929999999997,485523.597413,20926.0,0.041908999999999995,0.050970999999999995,49.0,49.050971000000004,0.0,9.050971,HTTP-FLOOD
468670,18.0,24.2,68548,23,24,tcp,23020,-------,0,-1,210,4834200,router,server1,65.072428,65.119613,65.134856,0.047185000000000005,22.988868,529203.744427,23020.0,0.046103,0.134856,65.0,65.134856,0.0,9.134856,HTTP-FLOOD
468883,12.0,24.13,67453,12,22,tcp,55438,-------,0,-1,210,11641980,client-12,switch2,64.0,64.0,64.015243,0.0,23.148296,1283295.241526,55438.0,0.111027,0.07194199999999999,64.0,64.071942,0.0,9.071942,HTTP-FLOOD
469517,20.0,25.0,64812,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,61.514109,61.514109,61.544748999999996,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,61.514109,61.585392000000006,1.201267,75.999728,HTTP-FLOOD
469567,2.0,24.16,70672,23,24,tcp,45491,-------,0,-1,210,9553110,router,server1,67.035728,67.040971,67.056214,0.005243,23.188498000000003,1054867.96138,45491.0,0.09110599999999999,0.056214,67.0,67.056214,0.0,9.056214,HTTP-FLOOD
469776,8.0,24.9,20340,8,21,tcp,20344,-------,0,-1,210,4272240,client-8,switch1,20.0,20.0,20.015242999999998,0.0,23.028518,468492.162847,20344.0,0.040743,0.119128,20.0,20.119128,0.0,9.119128,HTTP-FLOOD
470782,7.0,24.7,13929,7,21,tcp,65042,-------,0,-1,210,13658820,client-7,switch1,14.0,14.0,14.015243,0.0,23.055028,1499545.157225,65042.0,0.130261,0.108642,14.0,14.108642000000001,0.0,9.108642,HTTP-FLOOD
470936,4.0,24.4,36476,21,23,tcp,26341,-------,0,-1,210,5531610,switch1,router,35.015243,35.030971,35.046214,0.015728,23.134926,609397.076296,26341.0,0.052753999999999995,0.077185,35.0,35.077185,0.0,9.077185,HTTP-FLOOD
471124,13.0,24.14,12909,13,22,tcp,14958,-------,0,-1,210,3141180,client-13,switch2,13.0,13.0,13.015243,0.0,23.121571,345852.45266999997,14958.0,0.029957,0.082428,13.0,13.082428,0.0,9.082428,HTTP-FLOOD
472176,7.0,24.7,59971,23,24,tcp,10373,-------,0,-1,210,2178330,router,server1,57.061942,57.093399,57.108642,0.031457,23.055028,239149.809598,10373.0,0.020774,0.108642,57.0,57.108642,0.0,9.108642,HTTP-FLOOD
472234,8.0,24.9,34334,21,23,tcp,1685,-------,0,-1,210,353850,switch1,router,33.015243,33.051942,33.067184999999995,0.036699,23.028518,38803.052222000006,1685.0,0.003375,0.119128,33.0,33.119128,0.0,9.119128,HTTP-FLOOD
472548,15.0,24.17,21440,15,22,tcp,10847,-------,0,-1,210,2277870,client-15,switch2,21.0,21.0,21.015242999999998,0.0,23.068307,250221.922603,10847.0,0.021723,0.103399,21.0,21.103399,0.0,9.103399000000001,HTTP-FLOOD
472552,7.0,24.7,50434,23,24,tcp,52726,-------,0,-1,210,11072460,router,server1,48.061941999999995,48.093399,48.108641999999996,0.031457,23.055028,1215599.427445,52726.0,0.10559500000000001,0.108642,48.0,48.108641999999996,0.0,9.108642,HTTP-FLOOD
472619,7.0,24.7,56780,7,21,tcp,43669,-------,0,-1,210,9170490,client-7,switch1,54.0,54.0,54.015243000000005,0.0,23.055028,1006790.035222,43669.0,0.08745700000000001,0.108642,54.0,54.108642,0.0,9.108642,HTTP-FLOOD
472755,11.0,24.12,72791,11,22,tcp,37675,-------,0,-1,210,7911750,client-11,switch2,69.0,69.0,69.015243,0.0,23.175081,873121.1768700001,37675.0,0.07545199999999999,0.061457000000000005,69.0,69.06145699999999,0.0,9.061457,HTTP-FLOOD
473873,17.0,24.19,63208,23,24,tcp,18976,-------,0,-1,210,3984960,router,server1,60.067184999999995,60.109128000000005,60.12436999999999,0.041943,23.015288,436738.098082,18976.0,0.038004,0.12437000000000001,60.0,60.12436999999999,0.0,9.124369999999999,HTTP-FLOOD
473968,10.0,24.11,32218,22,23,tcp,5019,-------,0,-1,210,1053990,switch2,router,31.015242999999998,31.015242999999998,31.030486,0.0,23.201929999999997,116450.489124,5019.0,0.010052,0.050970999999999995,31.0,31.050971,0.0,9.050971,HTTP-FLOOD
474365,4.0,24.4,44015,4,21,tcp,53878,-------,0,-1,210,11314380,client-4,switch1,42.0,42.0,42.015243,0.0,23.134926,1246463.523658,53878.0,0.107902,0.077185,42.0,42.077185,0.0,9.077185,HTTP-FLOOD
474803,5.0,24.5,27883,5,21,tcp,42314,-------,0,-1,210,8885940,client-5,switch1,27.0,27.0,27.015242999999998,0.0,23.108231,977801.683182,42314.0,0.084743,0.087671,27.0,27.087671000000004,0.0,9.087671,HTTP-FLOOD
475073,15.0,24.17,37578,22,23,tcp,31898,-------,0,-1,210,6698580,switch2,router,36.015243,36.041457,36.0567,0.026213999999999998,23.068307,735832.84661,31898.0,0.06388300000000001,0.103399,36.0,36.103398999999996,0.0,9.103399000000001,HTTP-FLOOD
477286,12.0,24.13,69631,23,24,tcp,47868,-------,0,-1,210,10052280,router,server1,66.040971,66.0567,66.071942,0.015729,23.148296,1108062.63973,47868.0,0.09586599999999999,0.07194199999999999,66.0,66.071942,0.0,9.071942,HTTP-FLOOD
477710,4.0,24.4,66358,21,23,tcp,4568,-------,0,-1,210,959280,switch1,router,63.015243000000005,63.030970999999994,63.046214,0.015728,23.134926,105680.340326,4568.0,0.009148,0.077185,63.0,63.077185,0.0,9.077185,HTTP-FLOOD
477836,13.0,24.14,63204,22,23,tcp,39876,-------,0,-1,210,8373960,switch2,router,60.015243000000005,60.030970999999994,60.046214,0.015728,23.121571,921995.748273,39876.0,0.07986,0.082428,60.0,60.082428,0.0,9.082428,HTTP-FLOOD
478173,9.0,24.1,71768,9,21,tcp,3682,-------,0,-1,210,773220,client-9,switch1,68.0,68.0,68.015243,0.0,23.00207,84693.622829,3682.0,0.0073739999999999995,0.129613,68.0,68.129613,0.0,9.129613,HTTP-FLOOD
478522,4.0,24.4,32212,4,21,tcp,12367,-------,0,-1,210,2597070,client-4,switch1,31.0,31.0,31.015242999999998,0.0,23.134926,286109.625396,12367.0,0.024768000000000002,0.077185,31.0,31.077184999999997,0.0,9.077185,HTTP-FLOOD
478575,10.0,24.11,58885,22,23,tcp,41115,-------,0,-1,210,8634150,switch2,router,56.015243000000005,56.015243000000005,56.030485999999996,0.0,23.201929999999997,953947.3720549999,41115.0,0.082342,0.050970999999999995,56.0,56.050971,0.0,9.050971,HTTP-FLOOD
478720,12.0,24.13,72792,23,24,tcp,36218,-------,0,-1,210,7605780,router,server1,69.040971,69.0567,69.071942,0.015729,23.148296,838384.989675,36218.0,0.072534,0.07194199999999999,69.0,69.071942,0.0,9.071942,HTTP-FLOOD
479122,13.0,24.14,46105,13,22,tcp,18193,-------,0,-1,210,3820530,client-13,switch2,44.0,44.0,44.015243,0.0,23.121571,420650.733482,18193.0,0.036435,0.082428,44.0,44.082428,0.0,9.082428,HTTP-FLOOD
479210,2.0,24.16,21427,23,24,tcp,9963,-------,0,-1,210,2092230,router,server1,21.035728,21.040971,21.056214,0.005243,23.188498000000003,231027.005325,9963.0,0.019953,0.056214,21.0,21.056214,0.0,9.056214,HTTP-FLOOD
479370,14.0,24.15,24719,23,24,tcp,22628,-------,0,-1,210,4751880,router,server1,24.051457,24.077671,24.092914,0.026213999999999998,23.094907,522591.54766000004,22628.0,0.045317,0.092914,24.0,24.092914,0.0,9.092914,HTTP-FLOOD
480058,11.0,24.12,59975,11,22,tcp,57506,-------,0,-1,210,12076260,client-11,switch2,57.0,57.0,57.015243000000005,0.0,23.175081,1332706.208284,57506.0,0.115168,0.061457000000000005,57.0,57.061457,0.0,9.061457,HTTP-FLOOD
